"Regulon"	"Size"	"NES"	"p.value"	"FDR"	"dataset"
"PAK1"	86	2.79	0.00532	0.0603	"GSE50081"
"BCL2L10"	26	2.79	0.00533	0.0603	"GSE50081"
"SUPT3H"	44	2.78	0.00542	0.0603	"GSE50081"
"WNK2"	64	2.78	0.00546	0.0603	"GSE50081"
"TTK"	74	2.78	0.00548	0.0603	"GSE50081"
"MARK1"	113	2.77	0.00555	0.0603	"GSE50081"
"CSNK2A1"	169	2.77	0.00561	0.0603	"GSE50081"
"JMJD6"	60	2.77	0.00562	0.0603	"GSE50081"
"STAMBP"	137	2.77	0.00564	0.0603	"GSE50081"
"PHB"	143	2.77	0.00569	0.0603	"GSE50081"
"WDR77"	190	2.77	0.00569	0.0603	"GSE50081"
"ARTN"	167	2.76	0.0057	0.0603	"GSE50081"
"PRMT1"	101	2.76	0.0057	0.0603	"GSE50081"
"ZDHHC5"	114	2.76	0.00573	0.0604	"GSE50081"
"FANCE"	93	2.76	0.00575	0.0605	"GSE50081"
"SIRT5"	42	2.76	0.00578	0.0606	"GSE50081"
"PAX6"	51	2.76	0.00581	0.0606	"GSE50081"
"PTHLH"	93	2.76	0.00581	0.0606	"GSE50081"
"DLX6"	81	2.75	0.00597	0.0615	"GSE50081"
"NUFIP1"	77	2.75	0.00597	0.0615	"GSE50081"
"CDK5R1"	45	2.74	0.00609	0.062	"GSE50081"
"ZNF544"	34	2.74	0.00609	0.062	"GSE50081"
"SGPL1"	94	2.74	0.00609	0.062	"GSE50081"
"TMPO"	124	2.74	0.00621	0.0624	"GSE50081"
"SETD3"	40	2.74	0.00621	0.0624	"GSE50081"
"GTF2A2"	154	2.74	0.00621	0.0624	"GSE50081"
"NELFCD"	93	2.74	0.00622	0.0624	"GSE50081"
"YWHAQ"	139	2.73	0.00627	0.0624	"GSE50081"
"OVOL1"	52	2.73	0.00636	0.0624	"GSE50081"
"DVL3"	122	2.73	0.00638	0.0624	"GSE50081"
"GLRX2"	114	2.73	0.00639	0.0624	"GSE50081"
"MED10"	49	2.73	0.00642	0.0624	"GSE50081"
"ZC3HAV1L"	40	2.72	0.00644	0.0624	"GSE50081"
"PLAGL2"	86	2.72	0.00651	0.0625	"GSE50081"
"MRPL12"	117	2.72	0.00654	0.0625	"GSE50081"
"E2F8"	38	2.71	0.00667	0.0633	"GSE50081"
"GTF2E1"	85	2.71	0.00668	0.0633	"GSE50081"
"BID"	189	2.71	0.0067	0.0633	"GSE50081"
"TBP"	118	2.71	0.00676	0.0634	"GSE50081"
"HRAS"	91	2.71	0.00678	0.0634	"GSE50081"
"DVL2"	61	2.71	0.0068	0.0634	"GSE50081"
"NF2"	65	2.71	0.0068	0.0634	"GSE50081"
"GAL"	27	2.71	0.00683	0.0634	"GSE50081"
"THOP1"	131	2.7	0.00686	0.0634	"GSE50081"
"BLM"	85	2.7	0.00689	0.0634	"GSE50081"
"DOT1L"	60	2.7	0.00698	0.0634	"GSE50081"
"HELLS"	57	2.7	0.00699	0.0634	"GSE50081"
"NDC80"	78	2.7	0.00701	0.0634	"GSE50081"
"CYCS"	159	2.7	0.00701	0.0634	"GSE50081"
"PLP2"	66	2.69	0.00708	0.0636	"GSE50081"
"SUV39H2"	92	2.69	0.0071	0.0636	"GSE50081"
"HOXD10"	62	2.69	0.00713	0.0636	"GSE50081"
"RAB3B"	94	2.69	0.00719	0.0638	"GSE50081"
"BRCA1"	47	2.68	0.00731	0.0645	"GSE50081"
"ZC3H8"	67	2.68	0.0074	0.0648	"GSE50081"
"NDRG1"	47	2.68	0.0074	0.0648	"GSE50081"
"PLEKHG6"	68	2.68	0.0074	0.0648	"GSE50081"
"RGS20"	27	2.68	0.00746	0.0648	"GSE50081"
"DMRT1"	27	2.67	0.00748	0.0648	"GSE50081"
"CBLC"	46	2.67	0.00751	0.0648	"GSE50081"
"CIAO1"	87	2.67	0.00753	0.0648	"GSE50081"
"HMGA2"	36	2.67	0.00756	0.0648	"GSE50081"
"ZBTB7C"	79	2.67	0.00758	0.0648	"GSE50081"
"DUSP9"	31	2.67	0.00758	0.0648	"GSE50081"
"SUV39H1"	103	2.67	0.00762	0.0648	"GSE50081"
"CNOT9"	54	2.67	0.00763	0.0648	"GSE50081"
"SHOX2"	74	2.67	0.00765	0.0648	"GSE50081"
"TIPIN"	85	2.67	0.0077	0.065	"GSE50081"
"TEAD4"	86	2.66	0.00775	0.0651	"GSE50081"
"ZNF202"	33	2.66	0.00776	0.0651	"GSE50081"
"ZNF18"	48	2.66	0.00779	0.0652	"GSE50081"
"KDM1A"	78	2.66	0.0078	0.0652	"GSE50081"
"RBM38"	35	2.66	0.00783	0.0652	"GSE50081"
"FANCG"	67	2.66	0.00784	0.0652	"GSE50081"
"EFS"	58	2.66	0.0079	0.0652	"GSE50081"
"TPM3"	25	2.65	0.00795	0.0654	"GSE50081"
"TFB1M"	39	2.65	0.00798	0.0655	"GSE50081"
"HOXA1"	109	2.65	0.00807	0.0658	"GSE50081"
"FOXD1"	81	2.65	0.00808	0.0658	"GSE50081"
"KREMEN1"	100	2.65	0.00814	0.0661	"GSE50081"
"PHF19"	46	2.65	0.00815	0.0661	"GSE50081"
"UBE2N"	126	2.64	0.00827	0.0664	"GSE50081"
"MXD1"	67	2.64	0.0084	0.067	"GSE50081"
"ZBTB24"	26	2.63	0.00849	0.0673	"GSE50081"
"RBM10"	52	2.63	0.0085	0.0673	"GSE50081"
"MSH6"	153	2.63	0.00859	0.0676	"GSE50081"
"SLIRP"	127	2.63	0.00861	0.0676	"GSE50081"
"ZNF326"	109	2.63	0.00861	0.0676	"GSE50081"
"PIR"	85	2.63	0.00866	0.0677	"GSE50081"
"ANP32A"	105	2.62	0.0087	0.0677	"GSE50081"
"ZNF367"	94	2.62	0.00872	0.0677	"GSE50081"
"CLTCL1"	33	2.62	0.00885	0.0683	"GSE50081"
"HSPD1"	85	2.62	0.00889	0.0684	"GSE50081"
"ILF2"	147	2.61	0.009	0.069	"GSE50081"
"GTF2E2"	93	2.61	0.00906	0.0692	"GSE50081"
"NRG1"	25	2.6	0.00922	0.0699	"GSE50081"
"PREB"	65	2.6	0.00925	0.07	"GSE50081"
"CENPF"	65	2.6	0.0093	0.07	"GSE50081"
"TFAP2A"	48	2.6	0.0094	0.0705	"GSE50081"
"MORC2"	50	2.59	0.00949	0.0707	"GSE50081"
"PHB2"	85	2.59	0.0095	0.0707	"GSE50081"
"NUP93"	124	2.59	0.00952	0.0707	"GSE50081"
"DLX2"	47	2.59	0.00958	0.0709	"GSE50081"
"ZNF16"	45	2.59	0.00959	0.0709	"GSE50081"
"UNC119"	42	2.59	0.00967	0.0714	"GSE50081"
"CLP1"	84	2.59	0.00971	0.0715	"GSE50081"
"ZFAND3"	74	2.58	0.00987	0.072	"GSE50081"
"TIMM50"	95	2.58	0.00988	0.072	"GSE50081"
"HOXA10"	31	2.58	0.0099	0.072	"GSE50081"
"TADA2A"	32	2.58	0.00992	0.072	"GSE50081"
"ARAF"	59	2.58	0.00994	0.0721	"GSE50081"
"CRKL"	132	2.58	0.00999	0.0722	"GSE50081"
"NONO"	92	2.57	0.0102	0.0732	"GSE50081"
"CCL26"	63	2.57	0.0103	0.0734	"GSE50081"
"ARHGAP11A"	38	2.57	0.0103	0.0734	"GSE50081"
"MAP2K6"	29	2.56	0.0106	0.0749	"GSE50081"
"MBD1"	44	2.55	0.0109	0.0767	"GSE50081"
"HIC2"	49	2.55	0.0109	0.0767	"GSE50081"
"FOXE1"	96	2.54	0.0111	0.0779	"GSE50081"
"E2F3"	63	2.53	0.0113	0.079	"GSE50081"
"MCM8"	69	2.53	0.0115	0.0799	"GSE50081"
"HDAC1"	64	2.53	0.0115	0.0803	"GSE50081"
"NEO1"	89	2.51	0.0119	0.0823	"GSE50081"
"IRF6"	170	2.51	0.012	0.0827	"GSE50081"
"FGF11"	35	2.51	0.0121	0.0834	"GSE50081"
"HMGB2"	83	2.51	0.0122	0.0834	"GSE50081"
"PKP1"	125	2.51	0.0122	0.0836	"GSE50081"
"ATRNL1"	37	2.5	0.0124	0.0843	"GSE50081"
"TRIB3"	31	2.5	0.0125	0.0847	"GSE50081"
"ITGA6"	71	2.5	0.0125	0.0847	"GSE50081"
"ATF4"	28	2.5	0.0125	0.0849	"GSE50081"
"LTBR"	49	2.5	0.0126	0.085	"GSE50081"
"FST"	77	2.5	0.0126	0.085	"GSE50081"
"LGR5"	41	2.49	0.0126	0.085	"GSE50081"
"CHRM3"	63	2.49	0.0128	0.0857	"GSE50081"
"ITGB1BP1"	49	2.49	0.0128	0.0858	"GSE50081"
"NFE2L1"	55	2.49	0.0129	0.0858	"GSE50081"
"PITX2"	28	2.49	0.0129	0.0858	"GSE50081"
"ELOVL4"	33	2.49	0.0129	0.0861	"GSE50081"
"PPP3CB"	32	2.48	0.013	0.0862	"GSE50081"
"MAPK1"	107	2.48	0.0133	0.0874	"GSE50081"
"IL1RAP"	40	2.48	0.0133	0.0874	"GSE50081"
"HTR7"	25	2.47	0.0133	0.0874	"GSE50081"
"BUD31"	72	2.47	0.0136	0.0883	"GSE50081"
"CHIC2"	83	2.47	0.0136	0.0885	"GSE50081"
"HTATIP2"	39	2.47	0.0136	0.0885	"GSE50081"
"BMP7"	101	2.47	0.0137	0.0885	"GSE50081"
"ZNF280B"	25	2.47	0.0137	0.0886	"GSE50081"
"RAB35"	109	2.46	0.0138	0.0888	"GSE50081"
"SNF8"	65	2.45	0.0142	0.0907	"GSE50081"
"NKIRAS2"	66	2.45	0.0143	0.0909	"GSE50081"
"SNCA"	124	2.45	0.0145	0.0918	"GSE50081"
"TBC1D31"	54	2.44	0.0146	0.0923	"GSE50081"
"SPHK1"	136	2.44	0.0146	0.0924	"GSE50081"
"MAP4K2"	86	2.44	0.0147	0.0924	"GSE50081"
"DMRT2"	97	2.44	0.0147	0.0925	"GSE50081"
"ELK1"	89	2.44	0.0149	0.0931	"GSE50081"
"PUF60"	117	2.43	0.015	0.0933	"GSE50081"
"YBX1"	165	2.43	0.0152	0.0942	"GSE50081"
"SALL4"	33	2.43	0.0152	0.0943	"GSE50081"
"KCTD1"	103	2.43	0.0153	0.0943	"GSE50081"
"DEPDC1"	55	2.43	0.0153	0.0943	"GSE50081"
"PPP2R2C"	82	2.42	0.0153	0.0944	"GSE50081"
"RHEBL1"	38	2.42	0.0155	0.095	"GSE50081"
"PITX1"	57	2.41	0.0159	0.0967	"GSE50081"
"ZNF622"	50	2.41	0.0161	0.0976	"GSE50081"
"ASH2L"	70	2.41	0.0161	0.0976	"GSE50081"
"GCLC"	108	2.4	0.0162	0.0983	"GSE50081"
"IRAK1"	46	2.4	0.0163	0.0987	"GSE50081"
"GNB1L"	28	2.4	0.0163	0.0987	"GSE50081"
"NOCT"	30	2.4	0.0165	0.0993	"GSE50081"
"ARHGAP19"	42	2.4	0.0165	0.0993	"GSE50081"
"MCTS1"	125	2.4	0.0165	0.0993	"GSE50081"
"TBC1D20"	64	2.39	0.0166	0.0995	"GSE50081"
"POFUT1"	91	2.39	0.0168	0.1	"GSE50081"
"IGFBP2"	83	2.39	0.0169	0.101	"GSE50081"
"MAPKAPK5"	127	2.39	0.0169	0.101	"GSE50081"
"RCOR2"	57	2.39	0.0171	0.101	"GSE50081"
"ECT2"	140	2.38	0.0171	0.101	"GSE50081"
"FOXL2"	31	2.38	0.0171	0.101	"GSE50081"
"U2AF2"	81	2.38	0.0172	0.102	"GSE50081"
"TP63"	132	2.38	0.0173	0.102	"GSE50081"
"ZBED4"	109	2.38	0.0173	0.102	"GSE50081"
"HNRNPAB"	59	2.38	0.0174	0.102	"GSE50081"
"RABIF"	92	2.38	0.0174	0.102	"GSE50081"
"MAPK12"	71	2.38	0.0175	0.102	"GSE50081"
"PTK2"	54	2.38	0.0175	0.102	"GSE50081"
"IGF1R"	77	2.37	0.0177	0.103	"GSE50081"
"DEF8"	53	2.37	0.0178	0.104	"GSE50081"
"BRD4"	52	2.37	0.018	0.104	"GSE50081"
"KDM2B"	43	2.36	0.0181	0.104	"GSE50081"
"HOXA13"	51	2.36	0.0184	0.106	"GSE50081"
"TOP2A"	92	2.35	0.0187	0.107	"GSE50081"
"BNC1"	106	2.35	0.0188	0.108	"GSE50081"
"HDAC2"	139	2.35	0.0189	0.108	"GSE50081"
"PDCD11"	51	2.34	0.0191	0.109	"GSE50081"
"TENM2"	96	2.34	0.0192	0.109	"GSE50081"
"ZDHHC13"	57	2.34	0.0193	0.109	"GSE50081"
"PAK5"	38	2.34	0.0193	0.109	"GSE50081"
"DLX5"	106	2.33	0.0196	0.11	"GSE50081"
"MED28"	66	2.33	0.0197	0.111	"GSE50081"
"YWHAZ"	121	2.33	0.0197	0.111	"GSE50081"
"VAX2"	30	2.33	0.0199	0.111	"GSE50081"
"PTPRZ1"	50	2.33	0.0199	0.111	"GSE50081"
"PRDM4"	48	2.33	0.02	0.111	"GSE50081"
"ZNF384"	37	2.33	0.02	0.111	"GSE50081"
"FANCF"	70	2.32	0.0203	0.113	"GSE50081"
"RHOV"	69	2.32	0.0203	0.113	"GSE50081"
"GNB1"	119	2.32	0.0204	0.113	"GSE50081"
"ARHGEF4"	76	2.31	0.0207	0.114	"GSE50081"
"VPS25"	123	2.31	0.0207	0.114	"GSE50081"
"IL22RA1"	50	2.31	0.0207	0.114	"GSE50081"
"EN1"	33	2.31	0.0208	0.115	"GSE50081"
"SAP130"	159	2.31	0.0209	0.115	"GSE50081"
"GRHL3"	71	2.31	0.0209	0.115	"GSE50081"
"RAPGEFL1"	84	2.31	0.0211	0.116	"GSE50081"
"KREMEN2"	29	2.3	0.0212	0.116	"GSE50081"
"CASP2"	65	2.3	0.0214	0.117	"GSE50081"
"CABYR"	78	2.3	0.0216	0.117	"GSE50081"
"CENPU"	51	2.3	0.0217	0.117	"GSE50081"
"FOXK2"	70	2.3	0.0217	0.117	"GSE50081"
"TRPV4"	55	2.29	0.022	0.118	"GSE50081"
"HEY1"	32	2.29	0.0222	0.119	"GSE50081"
"BCL11A"	51	2.29	0.0222	0.119	"GSE50081"
"C1QBP"	219	2.28	0.0224	0.12	"GSE50081"
"CELSR2"	85	2.28	0.0226	0.12	"GSE50081"
"SMO"	86	2.28	0.0226	0.12	"GSE50081"
"CITED4"	41	2.28	0.0227	0.12	"GSE50081"
"FGFBP1"	45	2.28	0.0228	0.121	"GSE50081"
"SP6"	68	2.28	0.0228	0.121	"GSE50081"
"TAF5"	37	2.27	0.0229	0.121	"GSE50081"
"NRAS"	88	2.27	0.0229	0.121	"GSE50081"
"BARX1"	49	2.27	0.0229	0.121	"GSE50081"
"CERS3"	96	2.27	0.0231	0.121	"GSE50081"
"PRDX1"	107	2.27	0.0231	0.121	"GSE50081"
"JUP"	106	2.27	0.0231	0.121	"GSE50081"
"SOX15"	60	2.27	0.0232	0.122	"GSE50081"
"ZC3HC1"	113	2.27	0.0235	0.122	"GSE50081"
"RUVBL2"	94	2.26	0.0238	0.124	"GSE50081"
"DST"	126	2.26	0.024	0.124	"GSE50081"
"S1PR5"	160	2.26	0.0241	0.124	"GSE50081"
"NTRK2"	102	2.25	0.0243	0.125	"GSE50081"
"TRIM29"	160	2.25	0.0244	0.125	"GSE50081"
"CCDC88C"	25	2.25	0.0245	0.125	"GSE50081"
"ADM"	56	2.25	0.0247	0.126	"GSE50081"
"TARBP2"	92	2.24	0.025	0.127	"GSE50081"
"ZNF556"	42	2.24	0.0251	0.127	"GSE50081"
"PPARGC1B"	49	2.23	0.0257	0.13	"GSE50081"
"TXN"	107	2.23	0.0258	0.131	"GSE50081"
"SFN"	104	2.23	0.026	0.131	"GSE50081"
"MED19"	33	2.22	0.0261	0.132	"GSE50081"
"FOXN1"	46	2.22	0.0262	0.132	"GSE50081"
"GTF2H3"	103	2.22	0.0263	0.132	"GSE50081"
"FRAT2"	87	2.22	0.0263	0.132	"GSE50081"
"PLEKHG4"	34	2.22	0.0265	0.132	"GSE50081"
"TRIM32"	73	2.22	0.0266	0.133	"GSE50081"
"ZNF174"	48	2.21	0.0269	0.134	"GSE50081"
"SMC1A"	41	2.21	0.0269	0.134	"GSE50081"
"RAB38"	67	2.21	0.0271	0.135	"GSE50081"
"BRF2"	87	2.21	0.0274	0.136	"GSE50081"
"GGCT"	45	2.2	0.0276	0.137	"GSE50081"
"P2RY1"	78	2.2	0.0277	0.137	"GSE50081"
"CSNK1E"	32	2.2	0.0279	0.138	"GSE50081"
"TGIF2"	30	2.2	0.028	0.138	"GSE50081"
"POLD1"	82	2.2	0.0281	0.139	"GSE50081"
"ZNF697"	103	2.19	0.0283	0.139	"GSE50081"
"CD3EAP"	38	2.19	0.0287	0.141	"GSE50081"
"ADAM17"	125	2.19	0.0288	0.141	"GSE50081"
"PORCN"	55	2.19	0.0289	0.141	"GSE50081"
"SLC9A1"	46	2.19	0.0289	0.141	"GSE50081"
"MTA3"	45	2.18	0.029	0.141	"GSE50081"
"PRDX2"	85	2.18	0.029	0.141	"GSE50081"
"MED8"	81	2.18	0.0291	0.141	"GSE50081"
"HR"	79	2.18	0.0292	0.141	"GSE50081"
"MYB"	26	2.18	0.0292	0.141	"GSE50081"
"GPR87"	107	2.18	0.0294	0.142	"GSE50081"
"COPS3"	87	2.18	0.0295	0.142	"GSE50081"
"XRCC6"	83	2.18	0.0295	0.142	"GSE50081"
"TFCP2"	82	2.17	0.0296	0.143	"GSE50081"
"TIGD1"	46	2.17	0.0299	0.144	"GSE50081"
"TAF4B"	48	2.16	0.0305	0.146	"GSE50081"
"SLC9A3R1"	85	2.16	0.0306	0.146	"GSE50081"
"NFE2L2"	100	2.16	0.0309	0.148	"GSE50081"
"ADCY10"	34	2.16	0.031	0.148	"GSE50081"
"ATAD2"	87	2.16	0.031	0.148	"GSE50081"
"TRIM16"	112	2.16	0.0311	0.148	"GSE50081"
"ERO1A"	112	2.16	0.0311	0.148	"GSE50081"
"GABRA3"	38	2.15	0.0312	0.149	"GSE50081"
"REXO4"	63	2.15	0.0313	0.149	"GSE50081"
"LRP12"	54	2.15	0.0314	0.149	"GSE50081"
"HSPB1"	51	2.15	0.0315	0.149	"GSE50081"
"ZNF74"	96	2.15	0.0317	0.149	"GSE50081"
"PRKDC"	92	2.15	0.0319	0.151	"GSE50081"
"CNTNAP2"	35	2.14	0.0321	0.151	"GSE50081"
"ZNF598"	80	2.14	0.0322	0.151	"GSE50081"
"NSG1"	49	2.14	0.0322	0.152	"GSE50081"
"MBD2"	152	2.14	0.0324	0.152	"GSE50081"
"GUCA1A"	56	2.14	0.0326	0.152	"GSE50081"
"ADA"	81	2.13	0.0331	0.154	"GSE50081"
"FOSL1"	95	2.13	0.0332	0.155	"GSE50081"
"TBL1X"	43	2.13	0.0332	0.155	"GSE50081"
"EYA2"	60	2.13	0.0334	0.155	"GSE50081"
"MALT1"	78	2.13	0.0335	0.155	"GSE50081"
"ZKSCAN5"	84	2.12	0.0337	0.156	"GSE50081"
"KEAP1"	121	2.12	0.0344	0.158	"GSE50081"
"SAP30"	62	2.12	0.0344	0.158	"GSE50081"
"DRAP1"	105	2.12	0.0344	0.158	"GSE50081"
"ARF3"	73	2.11	0.0344	0.158	"GSE50081"
"IRX4"	27	2.11	0.0346	0.159	"GSE50081"
"KDM4C"	27	2.11	0.0349	0.16	"GSE50081"
"HCFC1"	105	2.11	0.0352	0.161	"GSE50081"
"ZFPL1"	147	2.1	0.0356	0.162	"GSE50081"
"ARL4D"	32	2.1	0.0357	0.162	"GSE50081"
"PRMT5"	154	2.1	0.0357	0.162	"GSE50081"
"TPRA1"	137	2.1	0.0359	0.163	"GSE50081"
"SMARCB1"	57	2.1	0.036	0.163	"GSE50081"
"MAP3K4"	62	2.1	0.0362	0.164	"GSE50081"
"NIF3L1"	134	2.09	0.0368	0.166	"GSE50081"
"RYK"	128	2.09	0.0369	0.166	"GSE50081"
"AIFM2"	69	2.08	0.0377	0.169	"GSE50081"
"SIVA1"	110	2.08	0.038	0.17	"GSE50081"
"IKBKE"	32	2.07	0.0381	0.17	"GSE50081"
"EID2"	96	2.07	0.0382	0.17	"GSE50081"
"ZNF317"	65	2.07	0.0382	0.17	"GSE50081"
"TRIM28"	85	2.07	0.0385	0.171	"GSE50081"
"MLF1"	40	2.06	0.039	0.172	"GSE50081"
"VEGFA"	52	2.06	0.0393	0.173	"GSE50081"
"ZCCHC3"	54	2.06	0.0393	0.173	"GSE50081"
"FGD1"	48	2.06	0.0397	0.174	"GSE50081"
"FOXA1"	26	2.05	0.0402	0.176	"GSE50081"
"ABT1"	138	2.05	0.0403	0.176	"GSE50081"
"VCP"	101	2.05	0.0405	0.177	"GSE50081"
"MPZL1"	104	2.05	0.0405	0.177	"GSE50081"
"CRADD"	96	2.05	0.0407	0.177	"GSE50081"
"BARD1"	51	2.04	0.0412	0.179	"GSE50081"
"ZSCAN21"	60	2.04	0.0412	0.179	"GSE50081"
"CASKIN1"	47	2.04	0.0413	0.179	"GSE50081"
"TONSL"	57	2.04	0.0416	0.18	"GSE50081"
"RASSF9"	43	2.04	0.0418	0.18	"GSE50081"
"ATIC"	93	2.03	0.0425	0.182	"GSE50081"
"ACKR3"	78	2.03	0.0425	0.182	"GSE50081"
"COPRS"	36	2.03	0.0425	0.182	"GSE50081"
"IL20RB"	46	2.03	0.0426	0.182	"GSE50081"
"PA2G4"	76	2.03	0.0426	0.182	"GSE50081"
"NCLN"	70	2.03	0.0427	0.182	"GSE50081"
"GNB5"	92	2.02	0.0429	0.183	"GSE50081"
"BAZ2A"	37	2.02	0.043	0.183	"GSE50081"
"SLC2A4RG"	40	2.02	0.0434	0.184	"GSE50081"
"TWIST1"	82	2.01	0.044	0.186	"GSE50081"
"LMO4"	64	2.01	0.0447	0.188	"GSE50081"
"MAPK14"	63	2.01	0.0448	0.189	"GSE50081"
"THAP11"	76	2	0.045	0.189	"GSE50081"
"ORC2"	109	2	0.0451	0.189	"GSE50081"
"ETV2"	38	2	0.0454	0.19	"GSE50081"
"CALML5"	37	2	0.0459	0.192	"GSE50081"
"ZNF639"	129	1.99	0.0461	0.192	"GSE50081"
"PRMT6"	98	1.99	0.0465	0.194	"GSE50081"
"DMRT3"	60	1.99	0.0467	0.195	"GSE50081"
"FANCL"	110	1.99	0.0469	0.195	"GSE50081"
"NCK1"	91	1.99	0.0471	0.196	"GSE50081"
"JAG2"	29	1.98	0.0474	0.197	"GSE50081"
"NCS1"	122	1.98	0.0474	0.197	"GSE50081"
"HOXB9"	37	1.98	0.0476	0.197	"GSE50081"
"E2F4"	35	1.98	0.0478	0.198	"GSE50081"
"CAMLG"	28	-1.98	0.0477	0.197	"GSE50081"
"ZNF362"	95	-1.98	0.0476	0.197	"GSE50081"
"PIK3R1"	107	-1.99	0.0465	0.194	"GSE50081"
"NR2F2"	64	-1.99	0.0461	0.192	"GSE50081"
"KLF6"	52	-1.99	0.0461	0.192	"GSE50081"
"ADORA1"	44	-2	0.045	0.189	"GSE50081"
"ARHGDIB"	81	-2	0.045	0.189	"GSE50081"
"BCL6B"	30	-2.01	0.0444	0.187	"GSE50081"
"IL4R"	86	-2.01	0.0443	0.187	"GSE50081"
"NR4A2"	33	-2.01	0.0441	0.187	"GSE50081"
"SMARCD3"	40	-2.02	0.0436	0.185	"GSE50081"
"KDM5C"	72	-2.02	0.0434	0.184	"GSE50081"
"SMPD1"	65	-2.03	0.0427	0.182	"GSE50081"
"ZNF254"	68	-2.03	0.0426	0.182	"GSE50081"
"IL1R1"	63	-2.03	0.0424	0.182	"GSE50081"
"NLRP12"	40	-2.03	0.0419	0.18	"GSE50081"
"IL3RA"	32	-2.04	0.0418	0.18	"GSE50081"
"ZNF862"	89	-2.04	0.0416	0.18	"GSE50081"
"TBX4"	28	-2.04	0.0413	0.179	"GSE50081"
"SETBP1"	62	-2.04	0.0412	0.179	"GSE50081"
"ASB4"	26	-2.05	0.0408	0.178	"GSE50081"
"LBH"	91	-2.05	0.0407	0.177	"GSE50081"
"CAV1"	32	-2.05	0.0405	0.177	"GSE50081"
"MBIP"	85	-2.06	0.0395	0.174	"GSE50081"
"GAS7"	99	-2.06	0.0395	0.174	"GSE50081"
"MAFK"	60	-2.06	0.0393	0.173	"GSE50081"
"ZFAND5"	33	-2.06	0.0391	0.173	"GSE50081"
"ZNF677"	39	-2.06	0.039	0.172	"GSE50081"
"PTN"	27	-2.07	0.0386	0.171	"GSE50081"
"PLPP1"	76	-2.07	0.0385	0.171	"GSE50081"
"ZC4H2"	29	-2.07	0.0383	0.17	"GSE50081"
"MAGI1"	76	-2.07	0.0383	0.17	"GSE50081"
"GPC3"	57	-2.08	0.0379	0.17	"GSE50081"
"PKIG"	53	-2.08	0.0377	0.169	"GSE50081"
"ZDHHC1"	51	-2.08	0.0377	0.169	"GSE50081"
"TNFSF8"	55	-2.08	0.0376	0.169	"GSE50081"
"ZZEF1"	42	-2.08	0.0376	0.169	"GSE50081"
"RNF10"	85	-2.08	0.0373	0.168	"GSE50081"
"CNKSR2"	44	-2.09	0.0368	0.166	"GSE50081"
"ZBTB20"	72	-2.09	0.0367	0.166	"GSE50081"
"PDE9A"	55	-2.1	0.0359	0.163	"GSE50081"
"ITPR1"	94	-2.1	0.0358	0.163	"GSE50081"
"LATS2"	68	-2.1	0.0354	0.162	"GSE50081"
"NEK11"	39	-2.11	0.0352	0.161	"GSE50081"
"STARD8"	66	-2.11	0.0351	0.161	"GSE50081"
"RGS5"	35	-2.12	0.0339	0.157	"GSE50081"
"RGS7"	30	-2.12	0.0337	0.156	"GSE50081"
"MSRB2"	38	-2.12	0.0337	0.156	"GSE50081"
"CD47"	60	-2.13	0.0335	0.155	"GSE50081"
"TSPAN12"	63	-2.13	0.0332	0.155	"GSE50081"
"LTB"	28	-2.13	0.0332	0.155	"GSE50081"
"DNER"	35	-2.14	0.0325	0.152	"GSE50081"
"ZMAT1"	33	-2.14	0.0325	0.152	"GSE50081"
"EPHA10"	84	-2.15	0.0316	0.149	"GSE50081"
"EPOR"	64	-2.15	0.0316	0.149	"GSE50081"
"TLR2"	75	-2.15	0.0316	0.149	"GSE50081"
"CAPN5"	38	-2.17	0.03	0.144	"GSE50081"
"NFIC"	91	-2.18	0.029	0.141	"GSE50081"
"NR4A3"	29	-2.18	0.029	0.141	"GSE50081"
"SIGIRR"	57	-2.18	0.0289	0.141	"GSE50081"
"ZC3H6"	59	-2.18	0.0289	0.141	"GSE50081"
"GRAP"	46	-2.19	0.0286	0.141	"GSE50081"
"MECOM"	39	-2.19	0.0283	0.139	"GSE50081"
"IL22RA2"	31	-2.2	0.0275	0.136	"GSE50081"
"DUSP22"	65	-2.21	0.027	0.135	"GSE50081"
"REPS2"	74	-2.22	0.0264	0.132	"GSE50081"
"ZBED3"	92	-2.22	0.0264	0.132	"GSE50081"
"EBF1"	41	-2.22	0.0261	0.132	"GSE50081"
"FFAR4"	29	-2.23	0.0254	0.129	"GSE50081"
"PTGIR"	91	-2.24	0.0253	0.129	"GSE50081"
"CNIH4"	25	-2.24	0.0253	0.128	"GSE50081"
"TAPT1"	143	-2.24	0.0251	0.127	"GSE50081"
"NFE2"	70	-2.25	0.0246	0.126	"GSE50081"
"ADAMTS1"	46	-2.25	0.0244	0.125	"GSE50081"
"TCEA3"	81	-2.25	0.0244	0.125	"GSE50081"
"GATA2"	31	-2.25	0.0242	0.125	"GSE50081"
"ARHGAP29"	38	-2.26	0.024	0.124	"GSE50081"
"BCAM"	41	-2.26	0.0239	0.124	"GSE50081"
"ZMYND10"	126	-2.26	0.0239	0.124	"GSE50081"
"GPAT3"	56	-2.26	0.0236	0.123	"GSE50081"
"TACR1"	38	-2.27	0.0235	0.122	"GSE50081"
"ARHGEF3"	30	-2.27	0.0234	0.122	"GSE50081"
"ZNF671"	42	-2.27	0.0233	0.122	"GSE50081"
